Sentencing.court,Aggravating.72,Mitigating.36,disorder,affray,GBH,intent,common,custody
70,,,,,,,common assault,immediate custody
70,,,,,,,common assault,immediate custody
70,,,,,,,common assault,
70,,,,,,grievous bodily harm with intent,,immediate custody
70,,,,,,grievous bodily harm with intent,,immediate custody
70,,,,,,grievous bodily harm with intent,,immediate custody
70,,,,,,grievous bodily harm with intent,,immediate custody
70,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
70,,,,,grievous bodily harm,,,immediate custody
70,,,,,grievous bodily harm,,,immediate custody
70,,,,,grievous bodily harm,,,
70,under influence drugs/alcohol,,,,grievous bodily harm,,,
70,,genuine remorse,,,grievous bodily harm,,,
70,,,,,grievous bodily harm,,,immediate custody
70,,,,,grievous bodily harm,,,
70,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
70,,,,,grievous bodily harm,,,immediate custody
70,,,,,grievous bodily harm,,,immediate custody
70,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
70,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
70,,,,,,grievous bodily harm with intent,,immediate custody
70,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,under influence drugs/alcohol,genuine remorse,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,genuine remorse,violent disorder,,,,,
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,genuine remorse,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,genuine remorse,violent disorder,,,,,immediate custody
70,under influence drugs/alcohol,,violent disorder,,,,,immediate custody
70,under influence drugs/alcohol,genuine remorse,violent disorder,,,,,immediate custody
70,under influence drugs/alcohol,genuine remorse,violent disorder,,,,,immediate custody
70,,genuine remorse,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,under influence drugs/alcohol,genuine remorse,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,under influence drugs/alcohol,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,genuine remorse,violent disorder,,,,,immediate custody
70,under influence drugs/alcohol,genuine remorse,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
70,,,violent disorder,,,,,immediate custody
5,under influence drugs/alcohol,,,,,,,immediate custody
5,under influence drugs/alcohol,,,,,,,
5,under influence drugs/alcohol,genuine remorse,,,,,,
5,under influence drugs/alcohol,,,,,,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,,,,
5,,genuine remorse,,,,,,
5,under influence drugs/alcohol,,,,,,,immediate custody
5,under influence drugs/alcohol,,,,,,,
5,,genuine remorse,,,,,,immediate custody
5,,,,,,,,
5,,,,,,,,
5,,genuine remorse,,,,,,
5,,genuine remorse,,,,,,
5,,,,,,,,immediate custody
5,,,,,,,,
5,,,,,,,,
5,,,,,,,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,affray,,,,
5,,,,affray,,,,
5,,genuine remorse,,affray,,,,
5,under influence drugs/alcohol,,,affray,,,,
5,,,,affray,,,,
5,under influence drugs/alcohol,genuine remorse,,affray,,,,
5,,genuine remorse,,affray,,,,
5,,genuine remorse,,affray,,,,
5,under influence drugs/alcohol,genuine remorse,,affray,,,,
5,,genuine remorse,,affray,,,,
5,,genuine remorse,,affray,,,,
5,,,,affray,,,,
5,,,,affray,,,,
5,,,,affray,,,,
5,,,,affray,,,,immediate custody
5,,,,affray,,,,immediate custody
5,,genuine remorse,,affray,,,,
5,,genuine remorse,,affray,,,,
5,,,,affray,,,,
5,,,,,,,,immediate custody
5,,,,,,,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,,,,
5,,,,,,,,
5,,genuine remorse,,,,,,
5,under influence drugs/alcohol,,,affray,,,,
5,,,,affray,,,,
5,,genuine remorse,,affray,,,,
5,,,,affray,,,,immediate custody
5,,,,,,,,
5,under influence drugs/alcohol,genuine remorse,,,,,,
5,,genuine remorse,,,,,,
5,,genuine remorse,,,,,,immediate custody
5,,genuine remorse,,,,,,
5,under influence drugs/alcohol,,,,,,,
5,,,,,,,,
5,,genuine remorse,,,,,,
5,under influence drugs/alcohol,,,,,,,
5,,genuine remorse,,,,,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
5,,,,,,,,
5,,,,,,,,
5,,,,,,grievous bodily harm with intent,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
5,,,,,grievous bodily harm,,,
5,,,,,grievous bodily harm,,,immediate custody
5,,genuine remorse,,,grievous bodily harm,,,
5,,,,,grievous bodily harm,,,
5,,,,,grievous bodily harm,,,immediate custody
5,,genuine remorse,,,grievous bodily harm,,,
5,,genuine remorse,,,grievous bodily harm,,,
5,,,,,grievous bodily harm,,,
5,,genuine remorse,,,grievous bodily harm,,,
5,,,,,grievous bodily harm,,,
5,,,,,grievous bodily harm,,,
5,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
5,,,,,grievous bodily harm,,,
5,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
5,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
5,,genuine remorse,,,grievous bodily harm,,,
5,,,,,grievous bodily harm,,,
5,,,,,grievous bodily harm,,,immediate custody
5,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
5,,,,,grievous bodily harm,,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
5,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
5,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
5,,,,,,grievous bodily harm with intent,,immediate custody
5,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
5,,,,,,grievous bodily harm with intent,,immediate custody
5,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
5,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
5,,,,,,,common assault,
5,,,,,,,common assault,immediate custody
5,,,,,,,common assault,immediate custody
5,under influence drugs/alcohol,,,,,,common assault,immediate custody
5,under influence drugs/alcohol,,,,,,common assault,
5,,genuine remorse,,,,,common assault,
5,,genuine remorse,,,,,common assault,
5,,,,,,,common assault,
5,,genuine remorse,,,,,common assault,
5,,,violent disorder,,,,,immediate custody
5,,,violent disorder,,,,,immediate custody
5,under influence drugs/alcohol,genuine remorse,violent disorder,,,,,immediate custody
5,,,violent disorder,,,,,
5,,,violent disorder,,,,,
5,,genuine remorse,violent disorder,,,,,immediate custody
5,,genuine remorse,violent disorder,,,,,immediate custody
5,,,violent disorder,,,,,immediate custody
5,,,violent disorder,,,,,
58,under influence drugs/alcohol,,,,,,,
58,,genuine remorse,,,,,,
58,,genuine remorse,,,,,,
58,,,,affray,,,,
58,,,,affray,,,,immediate custody
58,,genuine remorse,,affray,,,,
58,under influence drugs/alcohol,genuine remorse,,affray,,,,
58,,genuine remorse,,affray,,,,
58,,,,affray,,,,
58,,,,affray,,,,immediate custody
58,,,,affray,,,,
58,under influence drugs/alcohol,genuine remorse,,affray,,,,
58,,,,,,,,immediate custody
58,,,,,,,,immediate custody
58,,,,,,,,immediate custody
58,,,,,,,,immediate custody
58,,,,,,,,
58,,genuine remorse,,,,,,
58,,,,,,,common assault,
58,,genuine remorse,,,,,common assault,
58,,genuine remorse,,,grievous bodily harm,,,immediate custody
58,,genuine remorse,,,grievous bodily harm,,,
58,,genuine remorse,,,grievous bodily harm,,,
58,,genuine remorse,,,grievous bodily harm,,,
71,,genuine remorse,,,,,,
71,under influence drugs/alcohol,,,,,,,immediate custody
71,,,,,,,,immediate custody
71,,,,,,,,
71,,genuine remorse,,,,,,
71,under influence drugs/alcohol,genuine remorse,,,,,,
71,,,,affray,,,,immediate custody
71,,,,,,,,
71,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
71,,,,,,,,
71,,genuine remorse,,,,,,immediate custody
71,,,,,,,,
71,,,,,,,,
71,,,,,,,,immediate custody
71,,,,,,,,
71,,genuine remorse,,,grievous bodily harm,,,immediate custody
71,,,,,,grievous bodily harm with intent,,immediate custody
71,,genuine remorse,,,grievous bodily harm,,,immediate custody
71,,,,,grievous bodily harm,,,immediate custody
71,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
71,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
71,,genuine remorse,,,grievous bodily harm,,,immediate custody
71,,,,,,,common assault,immediate custody
49,,,,,,,,immediate custody
49,,,,,,,,
49,,genuine remorse,,,,,,
49,,genuine remorse,,,,,,
49,,,,affray,,,,immediate custody
49,,genuine remorse,,,,,,
49,under influence drugs/alcohol,,,,,,,
49,under influence drugs/alcohol,genuine remorse,,affray,,,,immediate custody
49,,,,affray,,,,immediate custody
49,,,,affray,,,,immediate custody
49,,,,affray,,,,immediate custody
49,,genuine remorse,,affray,,,,
49,,genuine remorse,,affray,,,,
49,,,,affray,,,,immediate custody
49,,,,affray,,,,
49,,,,affray,,,,immediate custody
49,,,,affray,,,,immediate custody
49,,,,affray,,,,
49,,genuine remorse,,affray,,,,
49,,,,affray,,,,
49,,genuine remorse,,affray,,,,
49,,,,affray,,,,
49,,,,affray,,,,immediate custody
49,,,,affray,,,,
49,,,,affray,,,,
49,,,,affray,,,,immediate custody
49,,,,affray,,,,
49,,genuine remorse,,,,,,
49,,,,,,,,
49,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
49,,genuine remorse,,,,,,
49,,,,,,,,immediate custody
49,under influence drugs/alcohol,,,,,,,immediate custody
49,,,,,,,,immediate custody
49,,genuine remorse,,,,,,immediate custody
49,,,,,,,,immediate custody
49,,,,,,,,
49,,genuine remorse,,,,,common assault,immediate custody
49,,genuine remorse,,,,,common assault,
49,,,,,,,common assault,immediate custody
49,under influence drugs/alcohol,,,,,,common assault,immediate custody
49,,,,,,,common assault,
49,,,,,,,common assault,
49,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
49,,,,,,grievous bodily harm with intent,,immediate custody
49,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
49,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
49,,,,,grievous bodily harm,,,immediate custody
49,,genuine remorse,,,grievous bodily harm,,,
49,,,,,grievous bodily harm,,,
49,,,,,grievous bodily harm,,,
49,under influence drugs/alcohol,,,,grievous bodily harm,,,
49,,genuine remorse,,,grievous bodily harm,,,
49,,,,,grievous bodily harm,,,immediate custody
26,under influence drugs/alcohol,,,,,,,
26,under influence drugs/alcohol,genuine remorse,,,,,,
26,,,,,,,,
26,under influence drugs/alcohol,genuine remorse,,,,,,
26,,,,,,,,
26,,,,,,,,
26,,,,,,,,immediate custody
26,under influence drugs/alcohol,,,,,,,
26,,genuine remorse,,affray,,,,
26,,,,affray,,,,
26,,,,affray,,,,
26,under influence drugs/alcohol,genuine remorse,,affray,,,,
26,under influence drugs/alcohol,genuine remorse,,affray,,,,
26,under influence drugs/alcohol,genuine remorse,,affray,,,,
26,,genuine remorse,,affray,,,,
26,,genuine remorse,,affray,,,,
26,under influence drugs/alcohol,,,,,,,
26,,,,,,,,
26,,,,,,,,
26,,genuine remorse,,,,,,
26,,,,,,,,immediate custody
26,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
26,,,,,,,,immediate custody
26,,genuine remorse,,,,,,
26,,,,,,grievous bodily harm with intent,,immediate custody
26,,,,,grievous bodily harm,,,immediate custody
26,under influence drugs/alcohol,,,,grievous bodily harm,,,
26,,genuine remorse,,,grievous bodily harm,,,
26,,genuine remorse,,,grievous bodily harm,,,immediate custody
26,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
26,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
26,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
30,,,,,,,,immediate custody
30,,,,,,,,
30,,,,,,,,
30,,,,,,,,immediate custody
30,,,,,,,,immediate custody
30,,,,,,,,
30,,,,,,,,immediate custody
30,,,,,,,,immediate custody
30,,,,,,,,
30,under influence drugs/alcohol,,,,,,,
30,,,,,,,,
30,,genuine remorse,,,,,,
30,,genuine remorse,,,,,,immediate custody
30,,,,affray,,,,
30,,,,affray,,,,
30,,,,affray,,,,
30,,,,affray,,,,
30,,genuine remorse,,affray,,,,
30,,,,affray,,,,immediate custody
30,,genuine remorse,,,,,,immediate custody
30,,genuine remorse,,,,,,
30,,genuine remorse,,,,,,
30,,,,,,,,immediate custody
30,,genuine remorse,,,,,,
30,under influence drugs/alcohol,genuine remorse,,,,,,
30,,genuine remorse,,,,,,immediate custody
30,,,,affray,,,,
30,,,,affray,,,,immediate custody
30,under influence drugs/alcohol,genuine remorse,,affray,,,,
30,,,,affray,,,,immediate custody
30,,,,affray,,,,
30,,,,affray,,,,immediate custody
30,,genuine remorse,,affray,,,,
30,,,,affray,,,,
30,,genuine remorse,,affray,,,,
30,,,,affray,,,,
30,,,,affray,,,,immediate custody
30,under influence drugs/alcohol,,,affray,,,,immediate custody
30,,genuine remorse,,affray,,,,
30,under influence drugs/alcohol,genuine remorse,,affray,,,,
30,,,,affray,,,,immediate custody
30,under influence drugs/alcohol,,,,,,,immediate custody
30,under influence drugs/alcohol,genuine remorse,,,,,,
30,,,,,,,,
30,,,,,,,,
30,,,,,,,,
30,,,,,,,,
30,,genuine remorse,,,,,,
30,,,,,,,,
30,,genuine remorse,,,,,,immediate custody
30,,,,,,,,
30,,,,,,,,immediate custody
30,,,,,,,,immediate custody
30,,,,,,,,
30,,genuine remorse,,,,,,
30,,genuine remorse,,,,,,immediate custody
30,,,,,,,,
30,,genuine remorse,,,,,,
30,,,,,,,,immediate custody
30,,,,,,,,immediate custody
30,,,,,,,,immediate custody
30,,genuine remorse,,,,,,
30,,,,,,,,immediate custody
30,,,,,,,,immediate custody
30,,,,,,,,
30,under influence drugs/alcohol,genuine remorse,,,,,,
30,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
30,under influence drugs/alcohol,,,,,,,immediate custody
30,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
30,,,,,,,,
30,,,,,,,,immediate custody
30,,,,,,,,
30,,,,,,,,
30,,,,,,,,immediate custody
30,under influence drugs/alcohol,genuine remorse,,,,,,
30,,genuine remorse,,,,,,
30,,,,,,,common assault,immediate custody
30,,genuine remorse,,,,,common assault,
30,,genuine remorse,,,,,common assault,
30,,,,,,,common assault,
30,under influence drugs/alcohol,genuine remorse,,,,,common assault,
30,,genuine remorse,,,,,common assault,
30,,,,,,,common assault,immediate custody
30,under influence drugs/alcohol,,,,,,common assault,immediate custody
30,under influence drugs/alcohol,,,,,,common assault,immediate custody
30,,,,,,,common assault,
30,,genuine remorse,,,,,common assault,
30,,,,,,,common assault,
30,,,,,,,common assault,immediate custody
30,,,,,,grievous bodily harm with intent,,immediate custody
30,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
30,,,,,,grievous bodily harm with intent,,immediate custody
30,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
30,,,,,,grievous bodily harm with intent,,immediate custody
30,,,,,grievous bodily harm,,,immediate custody
30,,,,,grievous bodily harm,,,
30,,,,,grievous bodily harm,,,immediate custody
30,,genuine remorse,,,grievous bodily harm,,,immediate custody
30,,,,,grievous bodily harm,,,immediate custody
30,,genuine remorse,,,grievous bodily harm,,,
30,,genuine remorse,,,grievous bodily harm,,,
30,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
30,,genuine remorse,,,grievous bodily harm,,,immediate custody
30,,genuine remorse,,,grievous bodily harm,,,
30,,,,,grievous bodily harm,,,immediate custody
30,,genuine remorse,,,grievous bodily harm,,,immediate custody
30,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
30,,genuine remorse,,,grievous bodily harm,,,
